reaction,N,ID,Dose,logDose,min_dose,response
TD50,7,10,41.7,3.730501128804756,4.478396489858774,0
TD50,7,11,41.7,3.730501128804756,4.056735783372845,0
TD50,7,12,41.7,3.730501128804756,4.072880696498175,0
TD50,7,13,41.7,3.730501128804756,4.102520284271533,0
TD50,7,14,41.7,3.730501128804756,3.8818651996345173,0
TD50,7,15,41.7,3.730501128804756,3.462139316521216,1
TD50,7,1,50,3.912023005428146,3.868744574018138,1
TD50,7,2,50,3.912023005428146,3.8691270220094567,1
TD50,7,3,50,3.912023005428146,4.055496250828623,0
TD50,7,4,50,3.912023005428146,4.058384526824639,0
TD50,7,5,50,3.912023005428146,4.086659427008819,0
TD50,7,6,50,3.912023005428146,3.6685015466613398,1
TD50,7,7,50,3.912023005428146,4.077384333489969,0
TD50,7,8,50,3.912023005428146,3.7115347313022755,1
TD50,7,9,50,3.912023005428146,4.002003807789574,0
TD50,7,10,50,3.912023005428146,3.978724368660308,0
TD50,7,11,50,3.912023005428146,4.091945851181546,0
TD50,7,12,50,3.912023005428146,3.6693304375662876,1
TD50,7,13,50,3.912023005428146,4.174687215329248,0
TD50,7,14,50,3.912023005428146,4.093226542264536,0
TD50,7,15,50,3.912023005428146,4.579300887143866,0
TD50,7,1,60,4.0943445622221,3.7752475402213435,1
TD50,7,2,60,4.0943445622221,4.434024696750238,0
TD50,7,3,60,4.0943445622221,3.9648557705409058,1
TD50,7,4,60,4.0943445622221,4.529898779632965,0
TD50,7,5,60,4.0943445622221,4.136057822348106,0
TD50,7,6,60,4.0943445622221,3.815754850274372,1
TD50,7,7,60,4.0943445622221,4.132107137121926,0
TD50,7,8,60,4.0943445622221,3.99509637416392,1
TD50,7,9,60,4.0943445622221,4.107967120689586,0
TD50,7,10,60,4.0943445622221,4.124421106063514,0
TD50,7,11,60,4.0943445622221,4.121572395801255,0
TD50,7,12,60,4.0943445622221,4.189786058548528,0
TD50,7,13,60,4.0943445622221,4.154931235295376,0
TD50,7,14,60,4.0943445622221,3.478640666518552,1
TD50,7,15,60,4.0943445622221,4.270802762062673,0
TD50,7,1,72,4.276666119016055,3.9061454258010007,1
TD50,7,2,72,4.276666119016055,4.167341625321217,1
TD50,7,3,72,4.276666119016055,4.085531904885467,1
TD50,7,4,72,4.276666119016055,4.30606006625816,0
TD50,7,5,72,4.276666119016055,4.238131743468137,1
TD50,7,6,72,4.276666119016055,4.171932237427029,1
TD50,7,7,72,4.276666119016055,3.5269535167559254,1
TD50,7,8,72,4.276666119016055,4.070950774877546,1
TD50,7,9,72,4.276666119016055,3.6976936591587797,1
TD50,7,10,72,4.276666119016055,3.882077255431459,1
TD50,7,11,72,4.276666119016055,4.475329236268799,0
TD50,7,12,72,4.276666119016055,4.521461051287759,0
TD50,7,13,72,4.276666119016055,3.946881117236426,1
TD50,7,14,72,4.276666119016055,4.377475078296091,0
TD50,7,15,72,4.276666119016055,4.225315431189352,1
TD50,8,1,34.7,3.5467396869528134,4.2206017433926,0
TD50,8,2,34.7,3.5467396869528134,4.297537573677485,0
TD50,8,3,34.7,3.5467396869528134,4.123824811117565,0
TD50,8,4,34.7,3.5467396869528134,3.949101025294168,0
TD50,8,5,34.7,3.5467396869528134,3.7383545557964206,0
TD50,8,6,34.7,3.5467396869528134,4.1988861749343735,0
TD50,8,7,34.7,3.5467396869528134,3.9464963695449367,0
TD50,8,8,34.7,3.5467396869528134,3.9418125961845876,0
TD50,8,9,34.7,3.5467396869528134,4.430010040164543,0
TD50,8,10,34.7,3.5467396869528134,4.2924679498692155,0
TD50,8,11,34.7,3.5467396869528134,3.804553323156515,0
TD50,8,12,34.7,3.5467396869528134,3.603777743327921,0
TD50,8,13,34.7,3.5467396869528134,4.293295115219649,0
TD50,8,14,34.7,3.5467396869528134,4.176283625507712,0
TD50,8,15,34.7,3.5467396869528134,4.207017515816062,0
TD50,8,1,41.7,3.730501128804756,4.305870531230115,0
TD50,8,2,41.7,3.730501128804756,4.062115164415334,0
TD50,8,3,41.7,3.730501128804756,4.20019929934978,0
TD50,8,4,41.7,3.730501128804756,3.6421008489339957,1
TD50,8,5,41.7,3.730501128804756,4.061932535710188,0
TD50,8,6,41.7,3.730501128804756,4.009388379803129,0
TD50,8,7,41.7,3.730501128804756,4.371235823609622,0
TD50,8,8,41.7,3.730501128804756,3.796134754375219,0
TD50,8,9,41.7,3.730501128804756,4.745726241818139,0
TD50,8,10,41.7,3.730501128804756,4.180328942805368,0
TD50,8,11,41.7,3.730501128804756,4.351624377690711,0
TD50,8,12,41.7,3.730501128804756,4.627979160476835,0
TD50,8,13,41.7,3.730501128804756,4.251855543229727,0
TD50,8,14,41.7,3.730501128804756,4.262982742804242,0
TD50,8,15,41.7,3.730501128804756,4.207483293326614,0
TD50,8,1,50,3.912023005428146,4.296839317622264,0
TD50,8,2,50,3.912023005428146,3.8971923961540353,1
TD50,8,3,50,3.912023005428146,4.241243732431499,0
TD50,8,4,50,3.912023005428146,3.685884903561151,1
TD50,8,5,50,3.912023005428146,4.68007182123766,0
TD50,8,6,50,3.912023005428146,3.8677785030772034,1
TD50,8,7,50,3.912023005428146,4.317577448606988,0
TD50,8,8,50,3.912023005428146,3.8969647803772403,1
TD50,8,9,50,3.912023005428146,3.646775000499463,1
TD50,8,10,50,3.912023005428146,3.764080358296166,1
TD50,8,11,50,3.912023005428146,3.945469290670789,0
TD50,8,12,50,3.912023005428146,4.258060852653781,0
TD50,8,13,50,3.912023005428146,3.987645672198623,0
TD50,8,14,50,3.912023005428146,4.165897378262736,0
TD50,8,15,50,3.912023005428146,4.64800883328917,0
TD50,8,1,60,4.0943445622221,4.0041844943954645,1
TD50,8,2,60,4.0943445622221,4.10563412237265,0
TD50,8,3,60,4.0943445622221,4.111714007892399,0
TD50,8,4,60,4.0943445622221,3.9201582001239212,1
TD50,8,5,60,4.0943445622221,4.192522687551162,0
TD50,8,6,60,4.0943445622221,4.19707434113204,0
TD50,8,7,60,4.0943445622221,3.8002986947399577,1
TD50,8,8,60,4.0943445622221,3.8679852590621793,1
TD50,8,9,60,4.0943445622221,4.2726464205978205,0
TD50,8,10,60,4.0943445622221,4.241221407651149,0
TD50,8,11,60,4.0943445622221,3.371957815722851,1
TD50,8,12,60,4.0943445622221,4.520912305110793,0
TD50,8,13,60,4.0943445622221,4.360929432750856,0
TD50,8,14,60,4.0943445622221,4.186949947781394,0
TD50,8,15,60,4.0943445622221,4.028438572823028,1
TD50,8,1,72,4.276666119016055,4.277821263597955,0
TD50,8,2,72,4.276666119016055,3.897352096876485,1
TD50,8,3,72,4.276666119016055,3.8858223373733987,1
TD50,8,4,72,4.276666119016055,4.29407894955371,0
TD50,8,5,72,4.276666119016055,3.8285315878033237,1
TD50,8,6,72,4.276666119016055,4.257065204914566,1
TD50,8,7,72,4.276666119016055,4.414465338511939,0
TD50,8,8,72,4.276666119016055,3.901071525141677,1
TD50,8,9,72,4.276666119016055,4.105087497885812,1
TD50,8,10,72,4.276666119016055,4.141357408006989,1
TD50,8,11,72,4.276666119016055,3.7381518017117483,1
TD50,8,12,72,4.276666119016055,3.8809305013616613,1
TD50,8,13,72,4.276666119016055,3.4369720774491945,1
TD50,8,14,72,4.276666119016055,3.568819195266078,1
TD50,8,15,72,4.276666119016055,3.9032865361847184,1
TD50,9,1,34.7,3.5467396869528134,3.490228456160712,1
TD50,9,2,34.7,3.5467396869528134,3.9304070064842174,0
TD50,9,3,34.7,3.5467396869528134,4.226221272822804,0
TD50,9,4,34.7,3.5467396869528134,3.913550489197677,0
TD50,9,5,34.7,3.5467396869528134,3.6414669040833347,0
TD50,9,6,34.7,3.5467396869528134,3.9800670592619745,0
TD50,9,7,34.7,3.5467396869528134,3.9772912386650776,0
TD50,9,8,34.7,3.5467396869528134,4.151198484093152,0
TD50,9,9,34.7,3.5467396869528134,3.797496710275708,0
TD50,9,10,34.7,3.5467396869528134,3.6217766678081675,0
TD50,9,11,34.7,3.5467396869528134,4.107036074130352,0
TD50,9,12,34.7,3.5467396869528134,4.239865495702912,0
TD50,9,13,34.7,3.5467396869528134,4.277755070820686,0
TD50,9,14,34.7,3.5467396869528134,4.135143694217474,0
TD50,9,15,34.7,3.5467396869528134,4.158734675411846,0
TD50,9,1,41.7,3.730501128804756,3.8382047750124118,0
TD50,9,2,41.7,3.730501128804756,4.131582552617458,0
TD50,9,3,41.7,3.730501128804756,4.020273955700186,0
TD50,9,4,41.7,3.730501128804756,4.2773499552310525,0
TD50,9,5,41.7,3.730501128804756,3.9558900770414716,0
TD50,9,6,41.7,3.730501128804756,3.499052514714852,1
TD50,9,7,41.7,3.730501128804756,4.068363350105118,0
TD50,9,8,41.7,3.730501128804756,4.2802110802460795,0
TD50,9,9,41.7,3.730501128804756,4.305880672611162,0
TD50,9,10,41.7,3.730501128804756,3.582043833839857,1
TD50,9,11,41.7,3.730501128804756,4.148041372119386,0
TD50,9,12,41.7,3.730501128804756,3.9471244148309657,0
TD50,9,13,41.7,3.730501128804756,4.427446840702306,0
TD50,9,14,41.7,3.730501128804756,4.327282534240437,0
TD50,9,15,41.7,3.730501128804756,3.9493856863957024,0
TD50,9,1,50,3.912023005428146,4.487018712786739,0
TD50,9,2,50,3.912023005428146,3.940665116521941,0
TD50,9,3,50,3.912023005428146,4.015430813328213,0
TD50,9,4,50,3.912023005428146,4.15019588119754,0
TD50,9,5,50,3.912023005428146,4.097033732242755,0
TD50,9,6,50,3.912023005428146,4.170661497761914,0
TD50,9,7,50,3.912023005428146,4.136918002823749,0
TD50,9,8,50,3.912023005428146,4.072144452261388,0
TD50,9,9,50,3.912023005428146,4.191110578284138,0
TD50,9,10,50,3.912023005428146,4.319774259730148,0
TD50,9,11,50,3.912023005428146,4.2587025256979425,0
TD50,9,12,50,3.912023005428146,4.025545983933402,0
TD50,9,13,50,3.912023005428146,3.9751405494457606,0
TD50,9,14,50,3.912023005428146,3.754649521716813,1
TD50,9,15,50,3.912023005428146,3.9382085304916075,0
TD50,9,1,60,4.0943445622221,4.182453977633563,0
TD50,9,2,60,4.0943445622221,3.5267950648364264,1
TD50,9,3,60,4.0943445622221,3.9835823326494166,1
TD50,9,4,60,4.0943445622221,3.8852638975990694,1
TD50,9,5,60,4.0943445622221,4.694939397802752,0
TD50,9,6,60,4.0943445622221,4.413688981705604,0
TD50,9,7,60,4.0943445622221,4.043383075997969,1
TD50,9,8,60,4.0943445622221,3.786577394224401,1
TD50,9,9,60,4.0943445622221,4.172198122867802,0
TD50,9,10,60,4.0943445622221,4.12058106024506,0
TD50,9,11,60,4.0943445622221,3.813955970254831,1
TD50,9,12,60,4.0943445622221,4.1081774236782715,0
TD50,9,13,60,4.0943445622221,3.585418814580781,1
TD50,9,14,60,4.0943445622221,4.383115808813917,0
TD50,9,15,60,4.0943445622221,4.1512225540065675,0
TD50,9,1,72,4.276666119016055,4.192715080060986,1
TD50,9,2,72,4.276666119016055,4.253334297281107,1
TD50,9,3,72,4.276666119016055,3.9207403299808696,1
TD50,9,4,72,4.276666119016055,4.310661263667988,0
TD50,9,5,72,4.276666119016055,3.9363281929248126,1
TD50,9,6,72,4.276666119016055,3.8356910721332858,1
TD50,9,7,72,4.276666119016055,3.3153888199351154,1
TD50,9,8,72,4.276666119016055,4.3082948469337525,0
TD50,9,9,72,4.276666119016055,4.155815440476731,1
TD50,9,10,72,4.276666119016055,4.172874265273343,1
TD50,9,11,72,4.276666119016055,3.9756868274652,1
TD50,9,12,72,4.276666119016055,3.9668018209828593,1
TD50,9,13,72,4.276666119016055,4.098152165559197,1
TD50,9,14,72,4.276666119016055,3.8668515072834477,1
TD50,9,15,72,4.276666119016055,3.6581293852339702,1
TD50,10,1,34.7,3.5467396869528134,4.081345446508492,0
TD50,10,2,34.7,3.5467396869528134,4.126570283995914,0
TD50,10,3,34.7,3.5467396869528134,4.378236329584677,0
TD50,10,4,34.7,3.5467396869528134,4.659473944843585,0
TD50,10,5,34.7,3.5467396869528134,3.8967150329214575,0
TD50,10,6,34.7,3.5467396869528134,4.542037537775379,0
TD50,10,7,34.7,3.5467396869528134,3.703000611774833,0
TD50,10,8,34.7,3.5467396869528134,4.062109677055754,0
TD50,10,9,34.7,3.5467396869528134,4.126383727735579,0
TD50,10,10,34.7,3.5467396869528134,4.224981810424799,0
TD50,10,11,34.7,3.5467396869528134,3.7831329455194576,0
TD50,10,12,34.7,3.5467396869528134,3.979976534962449,0
TD50,10,13,34.7,3.5467396869528134,3.639360639163012,0
TD50,10,14,34.7,3.5467396869528134,4.212267734084505,0
TD50,10,15,34.7,3.5467396869528134,4.020935799371121,0
TD50,10,1,41.7,3.730501128804756,4.050537852387772,0
TD50,10,2,41.7,3.730501128804756,3.5834480531069492,1
TD50,10,3,41.7,3.730501128804756,3.7498625153258094,0
TD50,10,4,41.7,3.730501128804756,4.1222845210455406,0
TD50,10,5,41.7,3.730501128804756,3.779825980790978,0
TD50,10,6,41.7,3.730501128804756,3.9272827560380303,0
TD50,10,7,41.7,3.730501128804756,3.965405763567715,0
TD50,10,8,41.7,3.730501128804756,4.083693029214205,0
TD50,10,9,41.7,3.730501128804756,4.2352056919186225,0
TD50,10,10,41.7,3.730501128804756,4.387151577521214,0
TD50,10,11,41.7,3.730501128804756,4.251319455141407,0
TD50,10,12,41.7,3.730501128804756,4.462170442688435,0
TD50,10,13,41.7,3.730501128804756,4.1169051559441225,0
TD50,10,14,41.7,3.730501128804756,4.821518237088162,0
TD50,10,15,41.7,3.730501128804756,4.2820758196467334,0
TD50,10,1,50,3.912023005428146,4.173111932885646,0
TD50,10,2,50,3.912023005428146,4.081360742623783,0
TD50,10,3,50,3.912023005428146,4.109019179097149,0
TD50,10,4,50,3.912023005428146,3.8386178793675625,1
TD50,10,5,50,3.912023005428146,4.209366926182487,0
TD50,10,6,50,3.912023005428146,4.336458621823304,0
TD50,10,7,50,3.912023005428146,3.8287266433864415,1
TD50,10,8,50,3.912023005428146,4.311853914842929,0
TD50,10,9,50,3.912023005428146,4.084425177596022,0
TD50,10,10,50,3.912023005428146,4.025832655579214,0
TD50,10,11,50,3.912023005428146,4.063243078297888,0
TD50,10,12,50,3.912023005428146,4.332984339440841,0
TD50,10,13,50,3.912023005428146,3.986600926392516,0
TD50,10,14,50,3.912023005428146,3.779824714993849,1
TD50,10,15,50,3.912023005428146,4.180978351603928,0
TD50,10,1,60,4.0943445622221,4.637139824370374,0
TD50,10,2,60,4.0943445622221,3.9626724292444777,1
TD50,10,3,60,4.0943445622221,3.936540116208349,1
TD50,10,4,60,4.0943445622221,3.953932004723629,1
TD50,10,5,60,4.0943445622221,4.248747241378812,0
TD50,10,6,60,4.0943445622221,4.560700932288835,0
TD50,10,7,60,4.0943445622221,4.588680289702196,0
TD50,10,8,60,4.0943445622221,3.9709523428058615,1
TD50,10,9,60,4.0943445622221,3.7975223390416657,1
TD50,10,10,60,4.0943445622221,3.9756301258192885,1
TD50,10,11,60,4.0943445622221,4.223426897511875,0
TD50,10,12,60,4.0943445622221,4.253509849885729,0
TD50,10,13,60,4.0943445622221,3.8027956350864756,1
TD50,10,14,60,4.0943445622221,3.657917521527166,1
TD50,10,15,60,4.0943445622221,3.801645953891545,1
TD50,10,1,72,4.276666119016055,3.906584527121913,1
TD50,10,2,72,4.276666119016055,3.9493425704837173,1
TD50,10,3,72,4.276666119016055,3.839502709533878,1
TD50,10,4,72,4.276666119016055,3.637327385147965,1
TD50,10,5,72,4.276666119016055,4.22961812019063,1
TD50,10,6,72,4.276666119016055,4.799435168301795,0
TD50,10,7,72,4.276666119016055,4.289731827268734,0
TD50,10,8,72,4.276666119016055,4.048488869809071,1
TD50,10,9,72,4.276666119016055,4.257861572818152,1
TD50,10,10,72,4.276666119016055,3.844833115716618,1
TD50,10,11,72,4.276666119016055,4.003221991201167,1
TD50,10,12,72,4.276666119016055,3.797066380075565,1
TD50,10,13,72,4.276666119016055,4.0782805025998865,1
TD50,10,14,72,4.276666119016055,3.3569016673816403,1
TD50,10,15,72,4.276666119016055,4.155822158783366,1
TD50,11,1,34.7,3.5467396869528134,4.507975870019051,0
TD50,11,2,34.7,3.5467396869528134,3.8558928648126636,0
TD50,11,3,34.7,3.5467396869528134,3.7164778297279444,0
TD50,11,4,34.7,3.5467396869528134,4.170791324083419,0
TD50,11,5,34.7,3.5467396869528134,4.165954788653835,0
TD50,11,6,34.7,3.5467396869528134,4.000093668500134,0
TD50,11,7,34.7,3.5467396869528134,3.7853026402454293,0
TD50,11,8,34.7,3.5467396869528134,4.084836800426186,0
TD50,11,9,34.7,3.5467396869528134,4.260686407709973,0
TD50,11,10,34.7,3.5467396869528134,4.250369306939366,0
TD50,11,11,34.7,3.5467396869528134,4.109779718005809,0
TD50,11,12,34.7,3.5467396869528134,4.146356122849266,0
TD50,11,13,34.7,3.5467396869528134,4.650160898480922,0
TD50,11,14,34.7,3.5467396869528134,4.509459216359157,0
TD50,11,15,34.7,3.5467396869528134,3.7868758697700367,0
TD50,11,1,41.7,3.730501128804756,4.157274261333444,0
TD50,11,2,41.7,3.730501128804756,4.114119286134245,0
TD50,11,3,41.7,3.730501128804756,3.6337782817958004,1
TD50,11,4,41.7,3.730501128804756,5.111217982943075,0
TD50,11,5,41.7,3.730501128804756,3.7581650753567417,0
TD50,11,6,41.7,3.730501128804756,4.332217381045084,0
TD50,11,7,41.7,3.730501128804756,4.520685162793418,0
TD50,11,8,41.7,3.730501128804756,3.894155762832831,0
TD50,11,9,41.7,3.730501128804756,3.882036299950737,0
TD50,11,10,41.7,3.730501128804756,3.9289421220520007,0
TD50,11,11,41.7,3.730501128804756,4.148451221572335,0
TD50,11,12,41.7,3.730501128804756,3.8733455653517463,0
TD50,11,13,41.7,3.730501128804756,4.514950098755512,0
TD50,11,14,41.7,3.730501128804756,3.7156451717540744,1
TD50,11,15,41.7,3.730501128804756,4.231405541532292,0
TD50,11,1,50,3.912023005428146,4.418233273008977,0
TD50,11,2,50,3.912023005428146,4.503796188165439,0
TD50,11,3,50,3.912023005428146,4.465611051760108,0
TD50,11,4,50,3.912023005428146,3.660771746420696,1
TD50,11,5,50,3.912023005428146,4.317867500143198,0
TD50,11,6,50,3.912023005428146,4.01898209778445,0
TD50,11,7,50,3.912023005428146,3.893200329415309,1
TD50,11,8,50,3.912023005428146,3.7747177441574085,1
TD50,11,9,50,3.912023005428146,4.026322924293425,0
TD50,11,10,50,3.912023005428146,3.843689520138095,1
TD50,11,11,50,3.912023005428146,3.9516342423652535,0
TD50,11,12,50,3.912023005428146,3.94576670147356,0
TD50,11,13,50,3.912023005428146,3.8921460987054073,1
TD50,11,14,50,3.912023005428146,4.24141929530254,0
TD50,11,15,50,3.912023005428146,4.290682918281884,0
TD50,11,1,60,4.0943445622221,4.32533897838766,0
TD50,11,2,60,4.0943445622221,4.526370332693463,0
TD50,11,3,60,4.0943445622221,3.5256916367279905,1
TD50,11,4,60,4.0943445622221,4.06995767670816,1
TD50,11,5,60,4.0943445622221,4.063164518460186,1
TD50,11,6,60,4.0943445622221,4.5815889629860305,0
TD50,11,7,60,4.0943445622221,4.145189102996102,0
TD50,11,8,60,4.0943445622221,4.087856549968178,1
TD50,11,9,60,4.0943445622221,4.243194239483505,0
TD50,11,10,60,4.0943445622221,4.081534469159671,1
TD50,11,11,60,4.0943445622221,3.973657925097792,1
TD50,11,12,60,4.0943445622221,4.315757729249086,0
TD50,11,13,60,4.0943445622221,4.445192320656079,0
TD50,11,14,60,4.0943445622221,4.337995301920855,0
TD50,11,15,60,4.0943445622221,4.411719121788756,0
TD50,11,1,72,4.276666119016055,3.653783650505643,1
TD50,11,2,72,4.276666119016055,3.83273170046354,1
TD50,11,3,72,4.276666119016055,3.738715570115253,1
TD50,11,4,72,4.276666119016055,4.275197991564078,1
TD50,11,5,72,4.276666119016055,4.2316817045291275,1
TD50,11,6,72,4.276666119016055,3.7894325571663448,1
TD50,11,7,72,4.276666119016055,4.202264190615089,1
TD50,11,8,72,4.276666119016055,4.447810713649381,0
TD50,11,9,72,4.276666119016055,3.833364588725391,1
TD50,11,10,72,4.276666119016055,4.031168387619117,1
TD50,11,11,72,4.276666119016055,3.827102666568291,1
TD50,11,12,72,4.276666119016055,4.336999768408737,0
TD50,11,13,72,4.276666119016055,3.8215510352827646,1
TD50,11,14,72,4.276666119016055,3.9449643119985844,1
TD50,11,15,72,4.276666119016055,3.3218846072472177,1
TD50,12,1,34.7,3.5467396869528134,4.043294542048597,0
TD50,12,2,34.7,3.5467396869528134,4.141298131898392,0
TD50,12,3,34.7,3.5467396869528134,3.8982821677842203,0
TD50,12,4,34.7,3.5467396869528134,4.133430503247859,0
TD50,12,5,34.7,3.5467396869528134,3.9510805773683386,0
TD50,12,6,34.7,3.5467396869528134,4.422672887961646,0
TD50,12,7,34.7,3.5467396869528134,4.064731543844309,0
TD50,12,8,34.7,3.5467396869528134,3.6197771805020826,0
TD50,12,9,34.7,3.5467396869528134,3.7488902304663747,0
TD50,12,10,34.7,3.5467396869528134,4.122302976439618,0
TD50,12,11,34.7,3.5467396869528134,3.6327761764278788,0
TD50,12,12,34.7,3.5467396869528134,3.704862310138546,0
TD50,12,13,34.7,3.5467396869528134,3.8447678755971806,0
TD50,12,14,34.7,3.5467396869528134,4.389978064689349,0
TD50,12,15,34.7,3.5467396869528134,3.7153772506728453,0
TD50,12,1,41.7,3.730501128804756,4.758078379413496,0
TD50,12,2,41.7,3.730501128804756,3.7424608200243363,0
TD50,12,3,41.7,3.730501128804756,4.524940385432328,0
TD50,12,4,41.7,3.730501128804756,4.312293864731007,0
TD50,12,5,41.7,3.730501128804756,4.1414263676449945,0
TD50,12,6,41.7,3.730501128804756,4.316582580322436,0
TD50,12,7,41.7,3.730501128804756,4.215699370571611,0
TD50,12,8,41.7,3.730501128804756,3.945578218172652,0
TD50,12,9,41.7,3.730501128804756,4.474269362561198,0
TD50,12,10,41.7,3.730501128804756,4.201563964581703,0
TD50,12,11,41.7,3.730501128804756,3.8494852409937543,0
TD50,12,12,41.7,3.730501128804756,4.218920408258191,0
TD50,12,13,41.7,3.730501128804756,3.726214716686564,1
TD50,12,14,41.7,3.730501128804756,4.255694707374236,0
TD50,12,15,41.7,3.730501128804756,4.284536435939036,0
TD50,12,1,50,3.912023005428146,3.837328127845019,1
TD50,12,2,50,3.912023005428146,4.052982353551677,0
TD50,12,3,50,3.912023005428146,4.286195378647876,0
TD50,12,4,50,3.912023005428146,3.735744350238871,1
TD50,12,5,50,3.912023005428146,4.4123506473724845,0
TD50,12,6,50,3.912023005428146,4.205980551081853,0
TD50,12,7,50,3.912023005428146,4.169539566026478,0
TD50,12,8,50,3.912023005428146,4.238886533548764,0
TD50,12,9,50,3.912023005428146,4.191744415788232,0
TD50,12,10,50,3.912023005428146,4.303782013332962,0
TD50,12,11,50,3.912023005428146,4.25234743614352,0
TD50,12,12,50,3.912023005428146,4.176062817590267,0
TD50,12,13,50,3.912023005428146,4.008589432583107,0
TD50,12,14,50,3.912023005428146,3.943916440602113,0
TD50,12,15,50,3.912023005428146,4.226266241287116,0
TD50,12,1,60,4.0943445622221,4.560814060362292,0
TD50,12,2,60,4.0943445622221,4.528751873265686,0
TD50,12,3,60,4.0943445622221,4.390371882333894,0
TD50,12,4,60,4.0943445622221,3.6331028581557305,1
